date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:29:44	104740/104740	---M--	200	added ('OK')	font/woff2	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-brands-400.woff2	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:44	180684/180684	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-brands-400.ttf	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:45	38993/38993	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:29:44%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-duotone-900.woff2	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:45	38991/38991	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:29:44%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-duotone-900.ttf	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:46	392136/392136	---M--	200	added ('OK')	font/woff2	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-light-300.woff2	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:46	357732/357732	---M--	200	added ('OK')	font/woff2	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-regular-400.woff2	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:46	303544/303544	---M--	200	added ('OK')	font/woff2	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-solid-900.woff2	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:47	999704/999704	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-light-300.ttf	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:47	891584/891584	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-regular-400.ttf	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:47	785900/785900	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-solid-900.ttf	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:47	1100824/1100824	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-thin-100.ttf	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-thin-100.ttf	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:47	4964/4964	---M--	200	added ('OK')	font/woff2	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-v4compatibility.woff2	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:47	10556/10556	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-v4compatibility.ttf	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:48	426420/426420	---M--	200	added ('OK')	font/woff2	date:Tue,%2009%20May%202023%2004:23:24%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-thin-100.woff2	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/fa-thin-100.woff2	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/font-awesome-pro.css?ver=1.0.0)
22:29:48	314400/314400	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2026%20Oct%201985%2008:15:00%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/icons.ttf?e81b10f109cb62858db64ddad7f97a43	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/iconsf5ae.ttf	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/iconsax-icon.min.css?ver=1.0.0)
22:29:48	92948/92948	---M--	200	added ('OK')	font/woff2	date:Sat,%2026%20Oct%201985%2008:15:00%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/icons.woff2?e81b10f109cb62858db64ddad7f97a43	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/iconsf5ae.woff2	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/iconsax-icon.min.css?ver=1.0.0)
22:29:48	123372/123372	---M--	200	added ('OK')	font/woff	date:Sat,%2026%20Oct%201985%2008:15:00%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/icons.woff?e81b10f109cb62858db64ddad7f97a43	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/iconsf5ae.woff	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/iconsax-icon.min.css?ver=1.0.0)
22:29:49	314556/314556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2026%20Oct%201985%2008:15:00%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/icons.eot?e81b10f109cb62858db64ddad7f97a43	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/fonts/iconsf5ae.eot	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/iconsax-icon.min.css?ver=1.0.0)
22:29:49	28047/28047	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2013:04:48%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/shapes/banner_shape.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/shapes/banner_shape.png	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/zyan-core.css?ver=1.0.0)
22:29:49	1984/1984	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202023%2007:49:06%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/icon/quot.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/icon/quot.png	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/zyan-core.css?ver=1.0.0)
22:29:49	14880/14880	---M--	200	added ('OK')	image/png	date:Sat,%2019%20Aug%202023%2010:11:10%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/shapes/about_shapes.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/shapes/about_shapes.png	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/zyan-core.css?ver=1.0.0)
22:29:50	38987/38987	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:29:49%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/skills_shape.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/skills_shape.png	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/zyan-core.css?ver=1.0.0)
22:29:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:29:50%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img//banner_shape_1.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/banner_shape_1.png	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/zyan-core.css?ver=1.0.0)
22:29:51	38989/38989	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:29:50%20GMT	https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/banner_shape_1.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/themes/zyan/assets/img/banner_shape_1.png	(from https://codeefly.net/wp/zyan/wp-content/themes/zyan/assets/css/zyan-core.css?ver=1.0.0)
22:29:51	214608/214608	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.23.0	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.eot	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
22:29:51	94720/94720	---M--	200	added ('OK')	font/woff2	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.23.0	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff2	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
22:29:51	116044/116044	---M--	200	added ('OK')	font/woff	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.23.0	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
22:29:51	214448/214448	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.23.0	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.ttf	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
22:29:52	322806/322806	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.23.0	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.svg	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
22:29:52	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:29:52	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:29:53	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:29:53	101652/101652	---M--	200	added ('OK')	font/woff	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:29:53	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:29:53	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2026%20Oct%202023%2020:01:15%20GMT	https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://codeefly.net/wp/zyan/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
22:29:54	703/703	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Mar%202024%2005:06:17%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-400.css?ver=1711515977	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-40063e9.css	(from https://codeefly.net/wp/zyan/one-page/)
22:29:54	69851/69851	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:29:53%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/pages/400	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/pages/400.json	(from https://codeefly.net/wp/zyan/one-page/)
22:29:55	2177/2177	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:29:54%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fone-page%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed33de.json	(from https://codeefly.net/wp/zyan/one-page/)
22:29:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:29:54%20GMT	https://codeefly.net/wp/zyan/?p=400	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/index2d8c.html	(from https://codeefly.net/wp/zyan/one-page/)
22:29:55	2326/2326	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:29:54%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fone-page%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed8e1f	(from https://codeefly.net/wp/zyan/one-page/)
22:29:55	38958/38958	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2001%20May%202025%2002:29:55%20GMT	https://codeefly.net/wp/zyan/one-page/index_2.html	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/one-page/index_2.html	(from https://codeefly.net/wp/zyan/one-page/)
22:29:56	7079/7079	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2010:37:44%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2023/10/about_1.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2023/10/about_1.png	(from https://codeefly.net/wp/zyan/one-page/)
22:29:56	9632/9632	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2010:37:46%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2023/10/about_2.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2023/10/about_2.png	(from https://codeefly.net/wp/zyan/one-page/)
22:29:56	1684831/1684831	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Oct%202023%2019:16:42%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2023/10/banner_bg2.png	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2023/10/banner_bg2.png	(from https://codeefly.net/wp/zyan/one-page/)
22:29:56	212440/212440	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Oct%202023%2019:18:16%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2023/10/about_img_2.jpg	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2023/10/about_img_2.jpg	(from https://codeefly.net/wp/zyan/one-page/)
22:29:56	1112/1112	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Oct%202023%2011:17:01%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2023/10/voice_phone-1.svg	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2023/10/voice_phone-1.svg	(from https://codeefly.net/wp/zyan/one-page/)
22:29:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:29:56%20GMT	https://codeefly.net/wp/zyan/one-page/12345664746846	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/one-page/12345664746846	(from https://codeefly.net/wp/zyan/one-page/)
22:29:57	906/906	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Oct%202023%2011:16:57%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2023/10/map_issue-1.svg	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2023/10/map_issue-1.svg	(from https://codeefly.net/wp/zyan/one-page/)
22:29:57	777/777	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Oct%202023%2011:16:50%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2023/10/send_mail.svg	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2023/10/send_mail.svg	(from https://codeefly.net/wp/zyan/one-page/)
22:29:57	699/699	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Mar%202024%2005:49:52%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-502.css?ver=1711518592	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-502251c.css	(from https://codeefly.net/wp/zyan/home-3/)
22:29:58	59452/59452	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:29:57%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/pages/502	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/pages/502.json	(from https://codeefly.net/wp/zyan/home-3/)
22:29:58	2167/2167	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:29:58%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhome-3%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embedd05f.json	(from https://codeefly.net/wp/zyan/home-3/)
22:29:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:29:58%20GMT	https://codeefly.net/wp/zyan/?p=502	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/indexda6e.html	(from https://codeefly.net/wp/zyan/home-3/)
22:29:59	2316/2316	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:29:58%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhome-3%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embedc01a	(from https://codeefly.net/wp/zyan/home-3/)
22:29:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:29:58%20GMT	https://codeefly.net/wp/zyan/home-3/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/home-3/1234567890	(from https://codeefly.net/wp/zyan/home-3/)
22:29:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:29:59%20GMT	https://codeefly.net/wp/zyan/home-3/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/home-3/1234567890	(from https://codeefly.net/wp/zyan/home-3/)
22:30:00	699/699	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Mar%202024%2005:50:52%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-507.css?ver=1711518652	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-507a25a.css	(from https://codeefly.net/wp/zyan/home-4/)
22:30:00	61099/61099	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:00%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/pages/507	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/pages/507.json	(from https://codeefly.net/wp/zyan/home-4/)
22:30:01	2167/2167	---M-Z	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:00%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhome-4%2F	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embeddbcb.json	(from https://codeefly.net/wp/zyan/home-4/)
22:30:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:00%20GMT	https://codeefly.net/wp/zyan/?p=507	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/indexcfe8.html	(from https://codeefly.net/wp/zyan/home-4/)
22:30:01	2316/2316	---M-Z	200	added ('OK')	text/xml	date:Thu,%2001%20May%202025%2002:30:01%20GMT	https://codeefly.net/wp/zyan/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodeefly.net%2Fwp%2Fzyan%2Fhome-4%2F&format=xml	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/oembed/1.0/embed27cb	(from https://codeefly.net/wp/zyan/home-4/)
22:30:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:01%20GMT	https://codeefly.net/wp/zyan/home-4/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/home-4/1234567890	(from https://codeefly.net/wp/zyan/home-4/)
22:30:02	1451263/1451263	---M--	200	added ('OK')	video/mp4	date:Tue,%2023%20Jan%202024%2017:04:12%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/2024/01/20181014.mp4	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/2024/01/20181014.mp4	(from https://codeefly.net/wp/zyan/home-4/)
22:30:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20May%202025%2002:30:02%20GMT	https://codeefly.net/wp/zyan/home-4/1234567890	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/home-4/1234567890	(from https://codeefly.net/wp/zyan/home-4/)
22:30:03	699/699	---M-Z	200	added ('OK')	text/css	date:Wed,%2027%20Mar%202024%2005:58:09%20GMT	https://codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-512.css?ver=1711519089	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-content/uploads/elementor/css/post-5127488.css	(from https://codeefly.net/wp/zyan/home-rtl/)
22:30:03	77475/77475	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20May%202025%2002:30:02%20GMT	https://codeefly.net/wp/zyan/wp-json/wp/v2/pages/512	C:/My%20Web%20Sites/websitelol/codeefly.net/wp/zyan/wp-json/wp/v2/pages/512.json	(from https://codeefly.net/wp/zyan/home-rtl/)
